CAS,Median PR,Class,ETA_Psi_1,ATS3m,ETA_Beta,ATS8m,GATS5c,ATSC3e,MDEC-22,SubFP40,FP871,piPC7,SIC2,ExtFP612,GATS6v,GATS2v,khs.dssS,khs.sNH2,ATSC8c,khs.aaaC,AATSC8m,ExtFP785,MACCSFP102,minHCsatu,SCH-6,ExtFP557,FP777,AATS6v,GraphFP912,ExtFP738,ExtFP446,AATSC5e,SsssCH,MDEC-14,FP97,FMF,ATSC7c,GraphFP648,FP669,nCl,nbRotBd,ExtFP570
127-18-4,10.887096774193548,0,0.55556,5026.81,5.0,0.0,0.0,0.2361960000000006,0.0,0,0,0.0,0.355245321275764,0,0.0,1.25,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,4,0,0
131-11-3,0.0,0,0.49223,3561.0427,17.5,78.738912,0.7718687196665879,-0.1286815833333336,3.965406456500188,0,0,4.7996570280525,0.6591232116726949,0,1.446942142979416,0.6507301091447253,0,0,0.0245199322962486,0,11.202486548611128,0,0,0.0,0.0833333333333333,0,0,134.12406213265268,0,0,0,0.0324437884615384,0.0,0.0,0,0.4285714285714285,-0.1712666349964504,0,0,0,4,0
14265-45-3,56.06060606060606,1,0.34161,0.0,3.75,0.0,0.0,0.0,0.0,0,0,0.0,0.5,0,0.0,0.0,1,0,0.0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
1634-04-4,32.24137931034483,0,0.57047,832.184139,3.0,0.0,0.0368711537470938,-0.982998370370366,0.0,0,0,0.0,0.493208311045421,0,0.0,0.800042957726463,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0103587160493825,0.0,3.3635856610148585,0,0.0,0.0,0,0,0,1,0
32598-13-3,78.30188679245285,1,0.63525,8278.10223,23.5,3436.4521000000004,0.6539201222030385,0.316913867768595,5.469631815745401,0,0,6.30581897847558,0.5411201791593216,0,1.0549213983200545,0.7545820507416314,0,0,-0.0002868213115222,0,63.97330148760352,0,0,0.0,0.1360827634879543,0,0,247.60382981380897,0,0,0,0.0009116237238696,0.0,0.0,0,0.75,-0.0613517880932785,0,0,4,1,0
3268-87-9,80.94048096192384,1,0.55225,20145.961765,31.0,9243.3748,0.6895357258694946,-0.1879776033057854,0.0,0,0,6.63676642947202,0.4903549449600559,0,0.2538765296006467,0.9503224853789498,0,0,0.0491294047681332,0,75.35028957851242,0,0,0.0,0.1296296296296296,0,0,455.87407721129983,0,0,0,0.0272602036599763,0.0,0.0,0,0.6363636363636364,-0.1050653442965116,0,0,8,0,0
35822-46-9,81.69354838709678,1,0.55468,17546.589583,29.75,8022.405900000001,0.6443845529511113,-0.3366992500000002,0.0,0,0,6.56014625795001,0.6008331553544386,0,1.10627577717569,0.6905514755366967,0,0,0.0232534970395798,0,53.17450900165301,0,0,0.0,0.137953513755244,0,0,411.1520594057188,0,0,0,0.0331734107142856,0.0,0.0,0,0.6666666666666666,-0.1103657475789445,0,0,7,0,0
39001-02-0,0.0,0,0.575,19271.380971,31.0,3770.1075,0.9447798823650744,-0.0877463265306119,0.0,0,0,7.5147401538076,0.5663423834343752,0,0.3804084531041341,0.8952950283388351,0,0,0.0751390895980827,4,205.06103619274384,0,0,0.0,0.2555177587246798,0,0,466.2885548792658,0,1,0,-0.0141340470521542,0.0,0.0,0,0.6190476190476191,0.0254902522810767,0,0,8,0,0
51-28-5,0.0,0,0.39806,3407.839482,20.75,0.0,0.9963772645698326,-0.9184677231833972,1.6509636244473134,0,0,4.86825534439525,0.845224173069128,0,0.4384367433044548,1.110943945385208,0,0,0.0,0,0.0,0,1,0.0,0.0680413817439771,0,0,172.1486775486333,1,1,0,-0.0603822844290655,0.0,0.0,1,0.4615384615384615,-0.0555204823831561,0,0,0,2,0
534-52-1,0.0,0,0.41339,3931.924097,21.25,0.0,0.7568161550106695,-0.6278732800000016,0.4999999999999999,0,0,5.12433593402908,0.8524398460347834,0,0.6820977466760303,0.8769658366849921,0,0,0.0,0,0.0,0,1,0.0,0.0555555555555555,0,0,109.44803744733714,0,1,0,-0.0135355149999999,0.0,0.0,0,0.4285714285714285,-0.0555240488388847,0,0,0,2,0
56-23-5,0.0,0,0.53776,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1109175070825711,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,4,0,0
62-75-9,0.0,0,0.42105,541.684842,4.25,0.0,0.0,-0.5368319999999998,0.0,0,0,0.0,0.5398672663189945,0,0.0,0.4905249184543828,0,0,0.0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,1,0
621-64-7,0.0,0,0.52542,1648.581488,6.25,9.144576,0.7640830896981553,-0.1019618903591692,2.94168275343288,0,0,0.0,0.639474423332897,0,0.9017158528466458,1.231098121569635,0,0,0.0047822647844631,0,21.64555396786387,0,1,0.0,0.0,0,0,77.58499273036983,0,0,0,-0.0206910716236084,0.0,0.0,0,0.0,-0.0012118498110053,0,0,0,5,0
67-64-1,82.10526315789474,1,0.51402,169.40448,3.25,0.0,0.0,-0.8332012799999982,0.0,0,0,0.0,0.4729032506370176,0,0.0,0.9146671021485776,0,0,0.0,0,0.0,0,0,0.4013888888888889,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
67-72-1,0.0,0,0.54412,11310.3225,5.0,0.0,0.0,0.2989355624999993,0.0,0,0,0.0,0.2704260414863776,0,0.0,1.1666666666666667,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,6,1,0
71-43-2,0.0,0,0.71429,584.173803,9.0,0.0,0.0,-0.0177870000000003,9.125465128398089,0,0,0.0,0.2789429456511298,0,0.0,1.2222222222222223,0,0,0.0,0,0.0,0,0,0.0,0.125,0,0,0.0,0,0,0,0.0059289999999998,0.0,0.0,0,1.0,0.0,0,0,0,0,0
71-55-6,0.0,0,0.56556,321.6024,2.75,0.0,0.0,-1.7078061093749992,0.0,0,0,0.0,0.603759374819711,0,0.0,0.4067688721563157,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0,3,0,0
72-43-5,60.56802244039271,1,0.59099,7036.191982,25.75,4313.098277000005,0.4956884148275718,-0.9640708603395056,8.691901917570458,0,0,5.94640180247107,0.6332169954784115,0,1.0719537535735677,0.7052821901678065,0,0,0.0476763483565947,0,14.480963975308631,1,0,0.0,0.1666666666666666,0,0,179.24400797125762,0,0,0,-0.0101100536019175,0.54617388930881,0.2857142857142857,0,0.6190476190476191,0.3535374960437858,0,0,3,5,0
74-87-3,78.68852459016394,1,0.5822,0.0,0.75,0.0,0.0,0.0,0.0,0,0,0.0,0.3904362833084089,0,0.0,0.92863148593289,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0,0
75-00-3,37.49999999999999,0,0.61539,113.297184,1.25,0.0,0.0,-0.194895984375,0.0,0,0,0.0,0.7185463540765221,0,0.0,1.0764455017417447,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0,0
75-01-4,0.0,0,0.61539,73.499328,2.75,0.0,0.0,-0.192942,0.0,0,0,0.0,0.8710490642551527,0,0.0,1.0890944864022731,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0,0
75-09-2,25.000000000000004,0,0.55556,0.0,1.5,0.0,0.0,0.0,0.0,0,0,0.0,0.4554587535412856,0,0.0,1.189226958276819,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,2,0,0
75-25-2,61.11111111111112,1,1.49999,0.0,1.5,0.0,0.0,0.0,0.0,0,0,0.0,0.3904362833084089,0,0.0,1.3317210842792215,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,1.534722222222222,0.0,0,0.0,0.0,0,0,0,0,0
75-35-4,0.0,0,0.5822,142.9344,3.5,0.0,0.0,-0.742952888888889,0.0,0,0,0.0,0.7420981285103057,0,0.0,0.5566884576532071,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,2,0,0
77-47-4,0.0,0,0.57437,13906.3969,10.0,0.0,0.0,-0.8125337603305796,0.0,0,0,0.0,0.7372137942564655,0,0.0,1.2222222222222223,0,0,0.0,0,0.0,0,0,0.0,0.3333333333333333,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.4545454545454545,0.0,0,0,6,0,0
78-59-1,0.0,0,0.62232,2275.905003,8.25,0.0,2.84913210730352,-0.4082639999999959,1.5000000000000004,0,0,0.0,0.7249644671600353,0,0.0,0.8932147934464385,0,0,0.0,0,0.0,0,0,0.3559027777777778,0.0589255650988789,0,0,31.08374443093024,0,0,0,-0.033603333333333,0.0,2.080083823051904,0,0.6,0.0,0,0,0,0,0
79-00-5,0.0,0,0.56556,2694.105128,2.75,0.0,0.0,-0.1484281093749995,0.0,0,0,0.0,0.8333333333333334,0,0.0,1.082233578387739,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,1.2841220850480108,0.0,0,0.0,0.0,0,0,3,1,0
79-01-6,0.0,0,0.56556,2584.8722,4.25,0.0,0.0,-0.0801142222222223,0.0,0,0,0.0,0.8710490642551527,0,0.0,0.9814713025625976,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,3,0,0
79-34-5,0.0,0,0.55556,5170.760464,3.5,0.0,0.0,0.1062760000000009,0.0,0,0,0.0,0.5,0,0.0,1.1666666666666663,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2.648834019204389,0.0,0,0.0,0.0,0,0,4,1,0
8001-35-2,0.0,0,0.59242,23430.566023,12.5,0.0,0.8164931343802633,0.3746508343195266,0.4999999999999999,0,0,4.30406509320417,0.8363491895743359,0,1.267201752558479,0.6619056059394902,0,0,0.0,0,0.0,0,0,0.0,0.5920655178622098,0,0,137.23333099160376,0,0,0,-0.022285478931325,2.479004629629629,1.6329931618554518,0,0.3888888888888889,0.0,0,0,8,2,0
84-66-2,53.21285140562249,1,0.51402,3934.311486,18.5,643.594226,1.0315935334902653,-0.6812131199999993,4.757576788076334,0,0,4.96959626213619,0.6772581055244612,0,1.423870842289885,0.9050726851544082,0,0,-0.0708240183371987,0,-7.513428142857133,0,0,0.0,0.0833333333333333,0,0,169.87082427278136,0,0,0,0.0114406713725491,0.0,0.0,0,0.375,-0.0342969752449612,0,0,0,6,0
84-74-2,50.980392156862735,1,0.54687,4809.09833000001,20.5,2840.853646000004,1.509575589958704,0.1822833741496589,10.3424241107555,0,0,5.08740341538998,0.6665901420746032,0,1.2803742709970027,1.073821589460159,0,0,0.0146595930096887,0,-8.134871205128189,0,0,0.0,0.0833333333333333,0,0,186.1261154266424,0,0,0,0.013069019138322,0.0,0.0,0,0.3,-0.1098640815785896,0,0,0,10,0
85-68-7,66.7,1,0.56522,5620.65379500001,28.5,4038.321118000006,1.4844886920416622,0.222940255273119,16.000999950377043,0,0,5.43821516925898,0.7133072066913723,0,1.068923093303236,1.0254043659962258,0,0,0.0439788371161413,0,-4.837287513250414,1,0,0.0,0.1853954059492991,0,0,200.33621120731777,0,0,0,0.0166571563709413,0.0,0.0,0,0.6521739130434783,-0.1290754495719283,0,0,0,9,0
86-30-6,0.0,0,0.59116,3479.6203,22.75,249.24933700000005,1.142774236080017,-0.0913392127999995,13.995261637820173,0,0,5.41052935715496,0.4941354464635174,0,1.1907290913470063,1.1302908388921795,0,0,0.0014094672646768,0,10.226616235294133,0,1,0.0,0.2041241452319315,0,0,175.92566218006442,0,0,0,-0.0223690502095237,0.0,0.0,0,0.8666666666666667,-0.0089073018424745,0,0,0,3,0
87-68-3,0.0,0,0.56556,8982.516321,9.0,0.0,0.0,-0.1488034800000001,0.0,0,0,0.0,0.5785580060704263,0,0.0,1.25,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0850305599999999,0.0,0.0,0,0.0,0.0,0,0,6,1,0
88-06-2,0.0,0,0.55744,4721.766069,14.0,0.0,0.5708904022253544,-0.3772148698224856,0.4999999999999999,0,0,2.78423933945976,0.7764322346416845,0,3.036304336481884,0.6822027665523727,0,0,0.0,0,0.0,0,0,0.0,0.0555555555555555,0,0,125.1611140567369,0,0,0,0.0537404822485207,0.0,0.0,0,0.6,0.0,0,0,3,0,0
91-94-1,0.0,0,0.61539,5781.213654,23.5,1462.7957819999992,0.4456902979748571,0.2505203431952666,5.469631815745401,0,0,6.30581897847558,0.6439795029551799,0,1.128371494775652,0.8078681599342786,0,2,0.1227169298385857,0,27.95694742764929,0,0,0.0,0.1360827634879543,0,0,213.37223729249013,0,0,0,0.0045515662464625,0.0,0.0,0,0.75,-0.1211725051191575,0,0,2,1,0
92-87-5,0.0,0,0.64151,3092.188946,21.0,497.937594,0.3728324627683188,-0.2030281656804723,9.907484227384668,0,0,6.07268444623508,0.5581428118507074,0,1.0611476890553266,1.0051973765030626,0,2,-0.0513066436492344,0,-2.00044108660569,0,0,0.0,0.1666666666666666,0,0,158.20515465316487,0,0,0,0.003928673012606,0.0,0.0,0,0.8571428571428571,-0.037014084472584,0,0,0,1,0
98-95-3,0.0,0,0.49393,1691.297721,14.25,0.0,1.3348140918896143,-0.0085598163265334,6.083643418932058,0,0,3.84079549613978,0.6554689475548862,0,0.8774333805085054,1.1865690734847938,0,0,0.0,0,0.0,0,1,0.0,0.1020620726159657,0,0,82.0136306254668,0,1,0,-0.1066308866213148,0.0,0.0,0,0.6666666666666666,0.0,0,0,0,1,0
101202,91.64179104,1,0.57766,7128.718346,28.0,3102.303456000001,1.4736016913561387,-1.1742157831632665,5.437138445508412,0,0,5.23660817242062,0.6525346452654996,0,0.8652969873381713,0.9159636519529918,0,0,-0.0480361936308542,0,-3.2932088947704368,0,0,0.0,0.1513747150773104,0,0,223.31962990310925,0,0,0,-0.021152025085034,0.0,0.0,0,0.7894736842105263,0.1896078035124334,0,0,3,4,0
103902,100.0,1,0.52595,2105.334351,15.0,76.61505600000001,0.4955376793580179,-1.3723376299999976,3.3019272488946267,0,0,4.20189018878526,0.8061642034028318,0,1.037467018381057,1.0539673781217016,0,0,-0.094801659640032,0,-50.0645432875,0,0,0.5271853741496598,0.0833333333333333,0,0,117.44658905846327,1,0,0,0.0106279176923076,0.0,0.0,1,0.5454545454545454,0.1906811026685222,0,0,0,2,0
114078,0.0,0,0.50434,19987.8434770001,35.0,26733.0467430001,1.0918610875504555,-0.0566030721057545,0.7220329629736978,1,0,5.30330490805908,0.6748138157177658,0,0.8714277302770861,1.0001391372776995,0,0,-0.0003055692590085,0,-0.7570271759347943,0,0,0.7015819310008975,0.1036680779880243,0,0,136.56767336402885,1,0,0,-0.0019055719745208,-14.464832661951206,6.523177017949395,1,0.5490196078431373,-0.0314602710170508,0,0,0,7,0
1159826,78.50556403499999,1,0.64789,6379.225966,26.5,2947.6713750000017,0.9481094704082672,-0.1724645451851838,17.91796510902725,0,1,6.37459883473113,0.7349213913156462,0,1.101247505880934,0.8818605508892157,0,0,0.0642539047898574,0,-2.8878207976901664,1,0,0.4754733560090703,0.1666666666666666,0,0,150.73196719561045,1,0,0,-0.0004562711685328,-0.4332418955236414,0.0,0,0.6818181818181818,0.0047348843279396,0,1,0,3,0
1163195,94.13714509,1,1.12167,77596.566158,30.0,58899.273400999984,0.7547079581585732,-0.146636521739132,0.0,0,0,6.02284208280024,0.4355250928004834,0,0.8865949920034494,0.9545790467198568,0,0,0.015471943586888,0,204.8223194960524,1,0,0.0,0.074074074074074,0,0,534.2098858172754,0,0,0,0.0157282095598163,0.0,0.0,0,0.5652173913043478,-0.0725014525750495,0,0,0,2,0
1175060,100.0,1,0.64885,10298.040589,18.0,5656.327189000038,0.720255293934577,-0.4275467072000357,12.593130739707394,0,0,5.37989735354046,0.5899249272050875,0,0.8387913541368747,1.1340829154727754,0,0,0.0605443828710758,0,3.0085311261907046,0,0,0.4291666666666667,0.384805740894417,0,0,111.02695192597216,1,0,0,0.0027335935090909,4.472618885259386,2.2422597680429632,0,0.5862068965517241,-0.0719375048743796,0,0,0,5,0
1222055,43.84615385,0,0.66351,6714.394515,17.0,607.6728000000013,0.5706331858989303,-0.0986294399999965,2.1822472719434427,0,0,6.15419439186157,0.6153548887836892,1,0.8215004967128909,0.7651910331288291,0,0,-0.0525578500701763,0,-0.2570803696581084,1,0,0.0,0.4322009312058539,0,0,112.09033069206146,0,0,0,0.0004846591616766,1.193468442932728,5.583104079285357,0,0.6842105263157895,-0.0218836852852605,0,0,0,0,0
134523005,71.3592233,1,0.55889,11464.5907095216,51.75,15083.711475027249,1.260357700397587,-2.08788250692524,26.14120216760304,0,0,7.57536026741119,0.7463069741119097,0,1.0359101597032314,1.0396546700995273,0,0,0.2293442186365061,0,-2.658626436058816,1,0,0.7475344101614707,0.4809665478760644,0,0,194.373926546544,1,1,1,-0.0114991737255739,-2.2704450247331343,0.0,1,0.6097560975609756,-0.4558000517750997,0,0,0,13,1
134623,91.551330095,1,0.61398,3394.289203,15.5,264.49516800000026,1.1924883417416874,-0.0566013277835553,5.087561571431172,0,0,4.60517018598809,0.7378262790815607,1,0.9930235904126514,0.906579481316124,0,0,-0.0010729830919969,0,-0.3995218266686159,1,0,0.0,0.0833333333333333,0,1,123.69163468308192,0,0,0,-0.0091126576482829,0.0,0.0,0,0.4285714285714285,-0.0009368729763041,0,0,0,4,0
137862534,98.184786415,1,0.5618,8621.77665699999,39.0,5646.55514900001,1.2783734725243772,0.4656495748454783,15.179160903284105,0,0,7.03236909829142,0.7829332323207601,0,1.0298981540208436,0.9978994984604006,0,0,-0.0219058069386977,0,2.0876341531534885,1,0,0.6012776593084306,0.25,0,0,160.8517131783425,1,0,0,-0.0072541532649426,-1.0581618887653137,0.0,0,0.53125,-0.0291941752653466,0,0,0,11,0
139844,85.0,1,0.6546,3041.891096,14.75,1573.436643999997,0.9059827448668332,0.0191396899999991,18.35647193519093,0,0,3.92937164376276,0.625758299130623,0,0.9281643508776344,1.2753720120930898,0,0,-0.0001611271947927,0,-0.0830733633333307,1,0,0.0,0.0833333333333333,0,0,116.52173926441856,1,0,0,-0.0013570778160919,0.0,0.0,1,0.375,-2.1993134979720426e-05,0,0,0,8,1
147217752,61.18935837,1,0.84931,11054.417422,23.0,8687.176537,0.8446558704821975,0.0499143478260879,6.400421688677354,0,0,5.34023875651159,0.6043781440706826,0,1.0895408683474388,0.7770478091214922,0,0,0.0200467716931958,0,181.19682324963856,1,0,0.0,0.1513747150773104,0,0,287.9657435616383,0,0,0,0.0043212711990278,0.0,0.0,0,0.8125,-0.034834105718369,0,0,0,2,0
148798,0.0,0,0.62426,3182.136924,23.5,117.12556800000002,0.9843825351336756,0.1569028979591841,4.68483648103011,0,1,6.73126978420087,0.8915855958585936,0,1.0171908459036736,0.9718180619966597,0,0,0.0011126429313416,2,-17.462599554195016,0,0,0.0,0.3583049857101765,0,0,224.7778320513362,0,0,0,-0.0074682887377173,0.0,0.0,0,1.0,-0.0114645039869312,0,0,0,1,0
15307865,67.5,1,0.57184,6403.343805,26.5,3589.076558000002,0.7306012854029554,-0.5574057599999995,8.015002269790575,0,0,5.62164556177601,0.761143649094886,0,0.9720564066459148,0.955446161993635,0,0,0.2629099057293829,0,19.89898819588588,1,0,0.7400469655454773,0.1513747150773104,0,0,222.36147084386445,1,0,0,0.0046252583050847,0.0,0.0,0,0.6842105263157895,-0.2219649571556253,0,0,2,4,0
154212,1.2918578959999998,0,0.51425,9917.941506,18.5,6236.007068000013,1.140507874404768,2.806742790916389,2.94168275343288,0,0,4.44265125649032,0.8005971392280581,1,0.9917861046943348,1.1516102443797616,0,0,-0.1117114945703049,0,-3.072068600139378,0,0,0.683564027462837,0.2651829033271218,0,0,135.78892922690622,1,0,0,-0.0014743444603178,-6.8537489624259855,0.0,1,0.5,-0.0580679037801617,0,0,0,8,0
15687271,99.72556391,1,0.59557,3502.70527500001,15.5,1202.504109999999,0.8961193934433949,-0.179189535353535,4.883593419305869,0,0,4.9728468880346,0.7084713105959705,0,0.9703452590741416,1.025306358725525,0,0,-0.0313862635506504,0,-6.122633146864546,1,0,0.6718055555555555,0.0833333333333333,0,0,113.85096245075138,1,0,0,-0.0026151964843237,0.2137474279835381,0.0,0,0.4,0.039087621136549,0,0,0,4,0
182346210,90.756663295,1,0.9489,27612.16315,25.0,18072.723593,0.6504788299496502,-0.1572137391304377,3.138033853154327,0,0,5.5704891489296,0.646978312281574,0,1.0229343500479118,0.6667236428216432,0,0,0.0091873701173977,0,-23.776704267319232,1,0,0.0,0.1235969372995327,0,0,331.0727903112872,0,0,0,0.0173035830407778,0.0,0.0,0,0.7222222222222222,-0.0309187653737242,0,0,0,2,0
182677301,100.0,1,0.99078,35891.036014,26.0,25403.976601,0.6174442407489329,-0.3633331739130461,1.7203065102465214,0,0,5.66545303087102,0.6202514033800703,0,1.004080943703744,0.6344392995735908,0,0,-0.0075787794494867,0,-37.98342355565469,1,0,0.0,0.1111111111111111,0,0,359.8108214777196,0,0,0,0.0239032109775857,0.0,0.0,0,0.6842105263157895,-0.0364922521937032,0,0,0,2,0
18559949,38.81278539,0,0.54109,4367.543662,16.25,1615.2854879999968,0.9661694957715944,-0.5064442354570606,3.61939931847957,1,0,4.70924863014336,0.7791654549920545,1,0.9796078369184164,0.993616219499481,0,0,-0.0964407766866715,0,2.539768208380653,1,0,0.0,0.0680413817439771,0,0,131.88311932393276,1,0,0,0.0011610842852251,-0.6526620370370371,3.0,1,0.3529411764705882,-0.0673374939818084,0,0,0,5,0
189084615,80.55693069,1,0.90206,18150.56035,24.0,11768.617609,0.4664647402899466,-0.6853385652173911,4.521885820149877,0,0,5.46911443749004,0.6514418345276095,0,1.069001572568166,0.7137742888616466,0,0,-0.0103107333610774,0,-217.1815059272768,1,0,0.0,0.1360827634879543,0,0,279.923935201573,0,0,0,0.0256152697812584,0.0,0.0,0,0.7647058823529411,0.0064345476058743,0,0,0,2,0
189084626,71.86507937,1,0.90206,25557.869102,24.0,3569.2719130000005,0.7685331063100171,0.3736644347826097,6.0105062942569765,0,0,5.47620201145663,0.6634092457223221,0,1.2629267919528322,0.7137742888616465,0,0,-0.0045272944482864,0,-405.4247387866117,1,0,0.0,0.1474229937786172,0,0,302.0784829408082,0,0,0,0.0122214204023764,0.0,0.0,0,0.7647058823529411,0.0044583878945409,0,0,0,2,0
189084648,89.05027933,1,0.9489,16345.735454,25.0,23270.155384999995,0.7467283727595639,-0.2775977391304374,2.760751865969747,0,0,5.50748876029536,0.6350109010868613,0,1.022934350047912,0.6667236428216433,0,0,0.0661478084981413,0,509.841335343934,1,0,0.0,0.1235969372995327,0,0,353.4836142545688,0,0,0,0.0148666560221442,0.0,0.0,0,0.7222222222222222,-0.0960763303448664,0,0,0,2,0
189084682,100.0,1,1.02844,50394.487694,27.0,32735.22960899999,0.5589103589368715,-0.2446938695652213,1.6509636244473134,0,0,5.76548494675581,0.6283129664601077,0,1.3576169593439924,0.6184202978114376,0,0,-0.0235370523584024,0,-124.17459707105556,1,0,0.0,0.1050784187810142,0,0,373.9235608568897,0,0,0,0.0295473539022414,0.0,0.0,0,0.65,-0.0619574958794473,0,0,0,2,0
207122154,90.1758794,1,0.99078,29666.457198,26.0,25403.976601,0.541513339177518,-0.756462173913046,1.4324702914936969,0,0,5.63879941027948,0.6202514033800703,0,1.004080943703744,0.6344392995735908,0,0,-0.0075906260683355,0,-37.98342355565469,1,0,0.0,0.1111111111111111,0,0,359.8108214777196,0,0,0,0.0379435324061571,0.0,0.0,0,0.6842105263157895,-0.0365266980644696,0,0,0,2,0
207122165,91.85628743,1,1.02844,50394.487694,27.0,32735.22960899999,0.5589103589368715,-0.2446938695652213,1.6509636244473134,0,0,5.76548494675581,0.6283129664601077,0,1.3576169593439924,0.6184202978114376,0,0,-0.0235370523584024,0,-124.17459707105556,1,0,0.0,0.1050784187810142,0,0,373.9235608568897,0,0,0,0.0295473539022414,0.0,0.0,0,0.65,-0.0619574958794473,0,0,0,2,0
20830755,100.0,1,0.51117,21645.6273890001,39.25,14460.88626699997,0.8238505897640604,-1.350875999999986,12.37415378740691,0,0,6.07534603108868,0.6472409761787792,0,0.941336135312034,1.0909511964744776,0,0,-0.0877086222870176,0,-0.8642305896163774,0,0,0.5840262250115333,0.7629555243091446,0,0,130.9766196852063,1,0,1,0.003809265917603,-9.37322785985959,2.104827692590156,0,0.7413793103448276,0.7413617996568619,0,0,0,7,0
22071154,43.98,0,0.57692,4879.653788,25.75,1925.8681859999983,1.0445083922842155,-0.2132038971533518,11.20509868850126,0,1,5.83936904562088,0.7114162238100619,1,1.061057251012365,0.9958002020839716,0,0,-0.0233757336111142,0,-0.7659296449560452,1,0,0.7445752236079617,0.1853954059492991,0,0,178.62290121479222,1,1,0,-0.0104820833468373,-0.6217376333249356,0.0,0,0.6842105263157895,0.1378340920800666,0,0,0,4,0
22139771,100.0,1,0.60209,3365.418699,23.5,1607.9980719999987,1.4062505959959246,-0.4401145306122456,13.882313745988965,0,1,5.6021188208797,0.6675117886492866,0,0.9119543296322888,1.072180777764573,0,0,-0.0143510581484542,0,-8.960348775510202,1,0,0.0,0.1701034543599429,0,0,182.5690985821164,1,0,0,-0.0147260185528756,0.0,0.0,1,0.875,0.0669504904903111,0,0,0,2,1
22204531,99.416981605,1,0.56338,4487.194274,22.0,1103.6205729999986,0.7631693457875319,-0.6144531321540067,5.99922880524203,0,0,6.39843893235086,0.8110461399267626,0,1.0771091051679025,0.8340769631719904,0,0,-0.1653687231278351,2,6.561648013527584,1,0,0.7164214852607709,0.1360827634879543,0,0,155.74367420776872,1,0,0,-0.0016804066186924,-0.4847206737633331,0.0,0,0.5882352941176471,0.0064742969287807,0,0,0,3,0
22916478,100.0,1,0.59563,8901.724933,35.25,9387.268040999998,1.3651092403920189,-1.0576066535174224,12.21210477263966,0,0,5.64412093059813,0.7986239909158194,0,1.0587583494583586,0.766741080555975,0,0,-0.0827387949092312,0,2.866965808177187,1,0,0.0,0.2381448361039201,0,0,228.32756591808928,0,0,0,-0.0071603075394095,0.0833061609417424,0.0,0,0.84,0.1038213584720993,0,0,4,6,1
