CAS,Median PR,Class,ETA_Psi_1,ATS3m,ETA_Beta,ATS8m,GATS5c,ATSC3e,MDEC-22,SubFP40,FP871,piPC7,SIC2,ExtFP612,GATS6v,GATS2v,khs.dssS,khs.sNH2,ATSC8c,khs.aaaC,AATSC8m,ExtFP785,MACCSFP102,minHCsatu,SCH-6,ExtFP557,FP777,AATS6v,GraphFP912,ExtFP738,ExtFP446,AATSC5e,SsssCH,MDEC-14,FP97,FMF,ATSC7c,GraphFP648,FP669,nCl,nbRotBd,ExtFP570
243982823,80.44887506,1,0.83333,14705.99124,25.25,11391.130499,0.4166858185263311,-0.5744660000000007,2.811547978000323,0,0,5.54114098862907,0.7127417393502399,0,0.991335030469606,0.6864397424536445,0,0,0.0571971727162402,0,1.876263989400627,1,0,0.0,0.1235969372995327,0,0,315.1974115539643,1,0,0,0.0400463548387096,0.0,0.0,1,0.7222222222222222,-0.0334324391480696,0,0,0,2,0
25812300,74.64788732,1,0.57047,4668.77288,18.0,2710.816775000003,1.117882631497792,-0.3040752399999986,4.9223866387741655,0,0,4.18918114504859,0.7567872179607437,0,0.9573460776302886,0.927469674376352,0,0,0.0104664873539692,0,3.110515614364402,1,0,0.0,0.0680413817439771,0,1,127.31835835703392,1,0,0,-0.0046120933333333,0.0,1.4622208914180497,0,0.3333333333333333,-0.0961320482647259,0,0,0,6,0
29122687,40.49145299,0,0.53658,4217.21228500001,19.25,2189.7437239999986,0.8300396440139155,-0.5916171564544875,6.857230682034217,1,0,4.85690119415421,0.8292368304978569,0,1.089541835464768,1.111812627047323,0,1,-0.0697373403251057,0,0.0068501591810433,1,0,0.6613734567901235,0.0833333333333333,0,1,130.18390461017506,1,0,0,-0.0008695024503555,-0.212565408285973,0.0,0,0.3157894736842105,0.2456711969455962,0,0,0,8,0
298464,0.0,0,0.60941,5434.720145,26.25,83.819232,1.0444679217839483,-0.3861958222222225,14.076204298872891,0,1,6.41376628698589,0.6875142611278905,0,1.25630048499006,0.953678012248071,0,1,0.0172981603870122,0,20.496181522352963,1,0,0.0,0.1666666666666666,0,0,139.24916260522764,0,0,0,-0.0046962869841269,0.0,0.0,0,0.8333333333333334,0.0143982560899942,0,0,0,1,0
300629,95.9020979,1,0.66216,1718.907317,11.25,5.08032,1.2097752732306866,-0.2211180113421532,7.732315986074721,0,0,3.59559846411071,0.7393414675713674,0,0.9581727689180832,1.135406007171522,0,1,0.0095977287144731,0,23.723676136105865,1,0,0.0,0.1020620726159657,0,0,92.49827137196628,0,0,0,-0.0016751101968197,0.2661111111111107,0.0,0,0.6,-0.0006539318742418,0,0,0,2,0
313042,93.0,1,0.67921,9590.364478,17.75,5180.0958190000365,0.6008069527533106,-0.3447182500000348,15.301585299105966,0,0,5.53733426701854,0.6911173243260089,0,0.8227614253795629,1.0880511107114177,0,0,0.0136482533041399,0,2.199294986500504,1,0,0.2973994288297173,0.3936345532609666,0,0,109.3731031957031,1,0,0,0.0004939275147929,4.411147007663666,2.2422597680429632,0,0.6071428571428571,-0.0066746009302114,0,0,0,4,0
337513721,90.642541085,1,1.0625,53631.511678,28.0,39039.335593,0.6572883683369898,-0.314808826086959,0.3333333333333333,0,0,5.83936904562088,0.6082839921853579,0,1.0944805617138929,0.6261180153462237,0,0,-0.005609813599286,0,-19.366046767486083,1,0,0.0,0.0925925925925925,0,0,439.6977077538663,0,0,0,0.0299677385228193,0.0,0.0,0,0.6190476190476191,-0.0584918341766466,0,0,0,2,0
3380345,98.73636024,1,0.56871,6372.077731,25.0,3809.389995,0.8396459985328837,-0.6401542500000008,4.34811903578886,0,0,5.43290289088046,0.7362796496509925,0,1.119234198152446,0.8370508169692809,0,0,0.1367465905156783,0,42.660165350000014,0,0,0.0,0.1360827634879543,0,0,243.86263556051364,1,0,0,0.02425540625,0.0,0.0,1,0.7647058823529411,-0.1423114783737978,0,0,3,2,0
35854945,100.0,1,0.99078,19582.759438,26.0,29574.261369,0.9481698120433916,-0.210972173913046,1.4422495703074083,0,0,5.57689562475035,0.5818053634744176,0,0.7134474732449869,0.6344392995735908,0,0,0.0855956036573845,0,726.7795162704325,1,0,0.0,0.1111111111111111,0,0,419.2577611515454,0,0,0,0.0037681379962192,0.0,0.0,0,0.6842105263157895,-0.1344038924577501,0,0,0,2,0
360689,84.0,1,0.67921,9751.90655800001,15.75,5306.332699000043,0.6533876037467781,-0.2998320138504557,15.301585299105966,0,0,5.25227342804663,0.5252000250031124,0,0.8430366275314451,1.163191622870318,0,0,0.0196450921708952,0,1.890997807698509,0,0,0.0,0.3936345532609666,0,0,105.89265210960544,1,0,0,0.0002727925852844,6.480798544404953,2.2422597680429632,0,0.6071428571428571,-0.0103569097019281,0,0,0,5,0
37350586,9.359605911,0,0.55625,4197.34592900001,17.75,2248.047475999999,0.794762718677952,0.0432168553719039,8.734913183032234,1,0,4.62128956786797,0.8074031005662293,0,1.145024760913057,1.0492642513134736,0,0,0.0398292255266703,0,2.3774151868656648,1,0,0.0,0.0833333333333333,0,1,134.8218956546702,1,0,0,0.0023792582644627,-0.1201055715869034,0.0,0,0.3157894736842105,0.0931310000762363,0,0,0,9,0
396010,2.29468599,0,0.54658,5378.212887,30.75,1349.7287389999983,1.4071488125457234,0.2305506622222221,6.083643418932058,0,1,7.08758675893978,0.7427134880160613,0,1.1520411377649156,0.8645081843770384,0,3,0.1316166542241972,2,10.405476630540562,1,0,0.0,0.2131731837270768,0,0,174.57480525707834,0,0,1,-0.0227852750877193,0.0,0.0,0,0.8421052631578947,-0.3305836889761849,0,0,0,1,0
41318756,69.97389034,1,0.84931,9871.687486,23.0,10661.943417,0.3892020940711526,-0.615959652173912,6.394267228308959,0,0,5.35230234759457,0.623601164023509,0,1.1414942870778548,0.7770478091214922,0,0,0.027238367287468,0,51.04727779695331,1,0,0.0,0.1513747150773104,0,0,251.1859040351404,0,0,0,0.0305345444909532,0.0,0.0,0,0.8125,-0.0213740919723568,0,0,0,2,0
42399417,44.867160035,0,0.57162,10631.214479,34.0,6609.03678300001,0.9861984187921016,-0.0828038347107628,11.029056641980883,0,1,6.21529536220233,0.7955197920386348,1,1.001415176820126,0.7836753536086356,0,0,0.0483865569221123,0,-10.776986996507269,1,0,0.6354055912488452,0.1666666666666666,0,0,186.3724753160788,0,0,0,0.0046111723217493,-0.8467670277987742,0.0,0,0.5862068965517241,-0.1770755106223132,0,0,0,7,0
437701785,89.376182785,1,1.09344,63093.114478,29.0,44395.82172099999,0.9212041352877685,-0.0601650434782632,0.0,0,0,5.93307375655665,0.5335599084891359,0,0.56980838187415,0.6849078581877431,0,0,0.0369343115467303,0,199.016195027688,1,0,0.0,0.0823979581996884,0,0,519.8408702340591,0,0,0,-0.0004481957196867,0.0,0.0,0,0.5909090909090909,-0.0219157478319246,0,0,0,2,0
437701796,91.575878875,1,1.09344,63093.114478,29.0,45343.44157699999,0.7973768752395702,-0.0601650434782631,0.0,0,0,5.92859130528947,0.5492792641581872,0,0.7008436912395237,0.6849078581877431,0,0,0.0122968859883455,0,77.13660497142199,1,0,0.0,0.0823979581996884,0,0,505.4718546508429,0,0,0,0.0141714191871455,0.0,0.0,0,0.5909090909090909,-0.0549891102749549,0,0,0,2,0
439145,63.43589744,1,0.60592,6629.99329,28.25,1231.2446609999986,0.9211385782389822,-0.0703404710743793,10.310410669398491,0,1,6.31518845731328,0.7551744447890766,0,0.991260778574146,0.774494903825224,0,0,-0.0051869354739874,0,-2.1326830935431227,1,0,0.7914731355505165,0.1701034543599429,0,0,181.557035160319,0,0,0,0.0046622539354584,0.0,0.0,0,0.85,0.0154300762353957,0,1,1,1,1
45187153,16.3797693,0,0.26147,11254.5980035784,13.25,0.0,0.7648884592869929,-0.0026597335640171,0.0,0,0,0.0,0.7588769229097538,0,0.0700860521177698,1.2476795776489271,0,0,0.0,0,0.0,0,1,0.0,0.0,0,0,195.7311675396691,0,0,0,0.0145516234140713,0.0,0.0,0,0.0,0.0,0,0,0,4,0
474624,81.0,1,0.68038,10154.388361,17.25,5767.3226850000365,0.5863117315449496,-0.3060100718502682,13.497634103551706,0,0,5.52146091786225,0.6055896633828344,0,0.8671639763282118,1.1126937103336074,0,0,-0.00124423239611,0,-0.0543189792205047,1,0,0.3180555555555555,0.3936345532609666,0,0,110.57784071997594,1,0,0,0.0006967385253806,6.163196219632646,2.454182824384593,0,0.5862068965517241,0.008043284985163,0,0,0,5,0
486566,97.68382353,1,0.575,3117.847549,16.0,21.207312,0.8168629239635989,-0.4329105791999997,5.688218364190332,0,0,4.69820505195528,0.890135379039098,0,0.8508240987170981,0.9101876728538612,0,0,-0.0044588218361631,0,21.39794251760003,0,0,0.5254492630385488,0.3500677179013965,0,0,112.29064617832417,0,0,1,0.0040870422153845,0.237222222222222,0.0,1,0.8461538461538461,0.0068468521205501,0,0,0,1,0
50282,83.3,1,0.62232,6934.839207,18.5,1571.7673589999977,0.6315602585082695,-0.1881111074380151,10.5026299094428,0,0,5.76430905245079,0.7971439846209937,0,0.838290046742997,1.0610683624752602,0,0,-0.0093528369985184,0,-3.8881987968595086,1,0,0.0,0.445414213930016,0,0,111.37499910289743,1,0,0,0.0010583972641778,1.998644127404048,1.0,1,0.85,0.010717067278378,0,0,0,0,1
50362,91.762460155,1,0.5424,6643.05228,23.25,3310.5452330000016,1.4607705152582176,-0.8211079156300685,7.739100397049802,0,0,5.18563847008253,0.7969219432155865,0,0.9632999014747734,0.9576758722203214,0,0,-0.0073661479818833,0,-0.4077774966272444,0,0,0.7827908871882086,0.3672449759430876,0,0,170.29011071860478,0,0,0,-0.0166660928740605,-0.3384062946166137,0.0,0,0.7272727272727273,0.1091008682206606,0,0,0,5,0
50486,40.49686602,0,0.68874,5783.603167,25.75,2692.315302000001,0.724907893279766,-0.093779520661156,21.47691469873046,0,1,6.29515068113738,0.6793724254365847,0,1.0777778617354024,0.8819866790419768,0,0,-0.0443099596198625,0,-3.3619871782837647,1,0,0.4550651927437641,0.1666666666666666,0,0,150.07007715600395,0,0,0,0.0001146880837196,0.0,0.0,0,0.7142857142857143,0.0511501898462246,0,0,0,3,0
51146555,100.0,1,0.55555,3839.97086400001,16.25,1589.8359279999988,0.8740665045949575,-1.4130342006920382,4.883593419305869,0,0,5.08334347747883,0.7194410783615101,0,0.9982755344482768,0.9788889595650292,0,0,-0.1652851289099625,0,-4.51927801081316,1,0,0.6874305555555555,0.0833333333333333,0,0,115.8846645458202,1,0,0,-0.0060638860053825,-0.4896419123204845,1.5682738757241308,0,0.375,0.0493190988815259,0,0,0,4,0
51481619,56.54952077,1,0.56522,4137.165703,20.75,1832.1407619999984,0.7501586721080098,-0.6290158677685945,2.583139261973672,0,0,3.89054397375102,0.8948140787574224,0,1.147084872257358,1.0156701467099247,0,0,0.1352197781038801,0,9.399011907407417,1,0,0.0,0.2011844635310912,1,0,145.31893356476118,0,0,1,0.0013837095284394,0.0,0.0,0,0.2941176470588235,-0.0594855449255382,0,1,0,7,1
519095,81.50091301500001,1,0.53578,6298.536986,22.5,2943.2397750000027,1.515214269431344,-0.968432302500002,7.739100397049802,0,0,5.13983439923392,0.7997474330588783,0,0.950702838123511,1.034237587820113,0,0,-0.0190334624197096,0,-8.270201187434695,0,0,0.7827908871882086,0.3672449759430876,0,0,171.8256212898793,1,0,0,-0.0211510952570092,-0.8895230746619653,0.0,0,0.7619047619047619,0.0592185306391283,0,0,0,4,0
525666,7.00280112,0,0.59519,4676.57702100001,21.75,2254.587331999999,1.0146160201477536,0.4705808750000033,10.991418438850388,1,0,6.03286137637908,0.7619705041123374,0,1.1086326154110169,1.0324218325215335,0,0,-0.0005855784986356,2,-4.437446348465912,0,0,0.0,0.1513747150773104,0,1,138.67294726585746,1,0,0,-0.0021411636904761,-0.1309501915499396,0.0,0,0.5263157894736842,0.0155140786656603,0,0,0,6,0
54319,57.406426735,1,0.49366,7445.249877,29.0,3688.588912999999,1.250663043871994,-1.9684535546874995,4.504807837463253,0,0,5.84914464845038,0.9,0,0.9463303270597788,0.8921351910863555,0,1,-0.2208853874273355,0,1.458324450009289,0,1,0.0,0.1576176281715213,0,1,198.97305571806456,0,0,1,-0.0216262920496323,0.0,0.0,1,0.6190476190476191,-0.158036804519797,0,1,1,5,0
5436431,87.69565217,1,0.90206,13108.71147,24.0,16966.049400999997,0.5867759833424628,-0.4125935652173913,4.34811903578886,0,0,5.43290289088046,0.6202514033800706,0,1.0690015725681656,0.7137742888616466,0,0,0.0466942805826894,0,284.5972558527743,1,0,0.0,0.1360827634879543,0,0,302.3347591448547,0,0,0,0.0237887915203888,0.0,0.0,0,0.7647058823529411,-0.0587266497932691,0,0,0,2,0
564250,100.0,1,0.49318,13591.974832,34.5,6649.974796000014,1.071082383916634,0.1587097142857113,2.381101577952299,0,0,6.71310807249755,0.8776968478376529,0,1.070515085047816,0.8006586269693488,0,1,0.1156350624251633,0,1.9942518802251807,1,0,0.8654319019274377,0.1692284486909726,0,0,154.31117582899867,1,0,0,0.0016820378746091,-6.037650961619218,0.6962383250419169,1,0.5294117647058824,-0.1428971154376649,0,0,0,2,1
58082,99.93311828,1,0.48454,4595.614281,18.75,0.0,0.9759633551762796,0.2620389444444452,0.0,0,0,5.15184546264778,0.6975237664620203,0,1.397647595047045,0.3243970620195642,0,0,0.0,2,0.0,1,0,0.0,0.2443731930130857,0,0,88.32521008950208,0,1,1,-0.0336464166666666,0.0,0.0,1,0.6428571428571429,0.0058440776063595,0,0,0,0,0
58731,46.55143326,0,0.63825,4375.49024800001,23.25,2268.5767950000004,1.869798557759227,0.2847448175000017,18.036078069978632,0,1,5.47227067367148,0.6230744312638737,0,1.1981498269998423,0.9196995098088264,0,0,-0.0275881436094882,0,-7.489790036412034,1,0,0.0,0.2041241452319315,0,0,173.2201847480235,0,0,0,-0.0090308446910111,0.0160648148148145,0.0,0,0.6842105263157895,0.0316196062791979,0,0,0,6,0
58935,7.3708577,0,0.48398,8071.211781,22.0,121.02451200000002,1.3015251525832376,-2.432217480000003,0.9085602964160698,0,0,5.88731857137563,0.8794105637394498,0,1.0681269440601582,0.7738579325790814,0,1,0.0102549521912337,0,20.75340690773331,0,1,0.0,0.1144811206544345,0,1,180.20437520031584,0,1,0,-0.0263488469565217,0.0,0.0,0,0.5882352941176471,-0.4584177677784091,0,0,1,1,1
60348609,89.85533454,1,0.9489,21387.584334,25.0,18072.723593,0.5676039271271051,-0.5503427391304373,2.811547978000323,0,0,5.54114098862907,0.646978312281574,0,1.0229343500479118,0.6667236428216433,0,0,0.0091450653183391,0,-23.776704267319232,1,0,0.0,0.1235969372995327,0,0,331.0727903112872,0,0,0,0.0313439044693492,0.0,0.0,0,0.7222222222222222,-0.030917841350429,0,0,0,2,0
63387280,91.641321045,1,1.09344,68134.963358,29.0,52595.16741699999,0.6674761298216904,-0.3329100434782628,0.0,0,0,5.9419788285967,0.5373118529634745,0,1.3066179503441382,0.684907858187743,0,0,-0.0023656674708454,0,148.46484415300765,1,0,0.0,0.0823979581996884,0,0,468.4357389202988,0,0,0,0.019050141236835,0.0,0.0,0,0.5909090909090909,-0.0764837852857504,0,0,0,2,0
657249,89.32876712,1,0.48193,1660.618344,9.0,0.0,1.2406465165061036,-0.9477619199999971,0.0,0,0,0.0,0.7280175133855432,0,1.452143196353953,0.8035936410854368,0,1,0.0,0,0.0,0,0,0.0,0.0,1,0,86.91738239635188,0,0,0,-0.0077330166666667,0.0,0.0,0,0.0,0.1054165386986891,0,0,0,3,0
66357355,51.92629179,1,0.5265,5163.881691,23.0,2796.489858,1.2207311131170644,-0.4208067598701984,5.601275682958293,0,0,4.38358791524083,0.8091568058711225,0,1.1127424620241295,0.9514039602138497,0,0,0.087984568758912,0,-3.3685323624801726,0,1,0.0,0.1666666666666666,0,0,132.2622333426681,0,1,1,-0.0236761110796991,0.0,0.0,0,0.238095238095238,-0.0974957030679397,0,1,0,10,0
67018853,4.0518113075,0,0.57614,9329.019521,36.25,5498.941063000009,1.097838119117352,1.4110407612456597,14.970580765749045,0,0,5.91603358480399,0.7003506288927804,1,1.065792668202067,0.837466768167358,0,0,-0.1291980672469611,0,-7.194086364383206,1,0,0.0,0.1360827634879543,0,0,131.64433522501446,0,0,0,-0.0088416959163171,0.1642268597016276,1.1972698722314497,0,0.59375,0.1141569669396979,0,0,0,13,0
68631492,91.06761566,1,0.99078,29666.457198,26.0,25403.976601,0.541513339177518,-0.756462173913046,1.4324702914936969,0,0,5.63879941027948,0.6202514033800703,0,1.004080943703744,0.6344392995735908,0,0,-0.0075906260683355,0,-37.98342355565469,1,0,0.0,0.1111111111111111,0,0,359.8108214777196,0,0,0,0.0379435324061571,0.0,0.0,0,0.6842105263157895,-0.0365266980644696,0,0,0,2,0
70458967,100.0,1,0.50621,7359.6142077184,26.5,2786.9655867024026,0.8101433754238505,-0.3224587507436054,7.669948782982146,0,0,6.35426133923738,0.799807693326499,0,1.0905376125891189,0.8576570481977208,0,0,0.0922680413265778,2,-5.527629455481062,1,0,0.0,0.2029785493341727,0,1,160.7458163444295,0,0,0,0.0072985367175622,0.0,0.0,0,0.6956521739130435,-0.0176191801282092,0,0,0,3,0
723466,37.62376238,0,0.51276,5164.063298,25.0,1183.100861999999,1.146549542691038,-1.4781260318877545,3.539529195983115,0,0,5.43290289088046,0.8189936612631941,0,1.1188715004607614,0.9351384375401453,0,1,0.0691346813030742,0,-3.0756152048979453,0,1,0.0,0.2845177968644246,0,1,203.2285539874393,0,1,0,-0.0010625038265306,0.0,0.0,0,0.7647058823529411,-0.2766973612458988,0,0,0,3,0
738705,2.58302583,0,0.51613,5943.255349,28.5,3237.895992,1.2400954430329787,0.5534558737672631,2.3811015779522995,0,0,5.85641414422846,0.7378405858655711,0,1.2897157300149995,0.6488687805298147,0,2,-0.0656402150197132,0,2.2041705399920226,0,0,0.0,0.1235969372995327,0,0,152.560674616509,0,1,0,-0.0310001654906904,0.0,0.0,0,0.6190476190476191,0.5665400084785756,0,0,0,5,1
75847733,100.0,1,0.52974,7287.47061400001,27.25,6676.078162000009,1.346811360326567,0.9091390770247896,11.966503815791874,0,0,4.65217303958343,0.8045789522738914,1,0.9336431130970302,1.114561598649262,0,0,-0.2760455065862824,0,-1.1087056641134765,1,0,0.7881168902746283,0.2381448361039201,0,1,140.59548539132405,1,0,0,-0.0109600593673412,-2.0858992388150046,0.0,0,0.6296296296296297,-0.1694169944140494,0,0,0,11,0
76426,7.488986784,0,0.54855,10115.248261,23.75,808.3935540000003,1.0791512007445585,0.8490741942148773,6.198694710190766,1,0,6.62940453395924,0.8771526504051719,1,1.048674995568098,0.7819936729200692,0,0,-0.0714674523077285,0,-3.2639177236214305,1,0,0.610890022675737,0.3728939232630927,0,1,132.16033810143088,1,1,0,-0.0043259948231033,-0.5230602796674229,0.9182995386645731,0,0.72,-0.0572948332408454,0,0,0,1,0
76573,76.815155445,1,0.57458,8910.207619,22.5,757.0500660000007,1.0220131254646414,1.060434139534884,6.198694710190766,0,0,6.64399316297525,0.916385263475786,1,1.1009692340332369,0.8123717626590929,0,0,-0.0205777241263907,0,4.236347576759576,1,0,0.5620833333333333,0.3963116731825585,0,1,135.61408716630706,1,0,0,-0.004750122685084,0.1975585789871498,0.447213595499958,0,0.72,-0.1266456840953492,0,0,0,1,0
78246498,73.747288895,1,0.54262,6421.07186352161,28.75,4479.109981972803,0.6179684925651628,-0.8961877107438037,14.638856405641093,0,0,5.72817016271303,0.8182815975277009,0,0.9640586688311302,0.9850708801279364,0,0,0.2401384377212325,0,-3.377525568303349,1,0,0.0,0.4013747150773105,0,1,153.75145857521397,1,0,0,0.0114589600188487,0.7180507002183585,0.0,0,0.9583333333333334,-0.1583910182758316,0,0,0,4,0
79559970,2.5625,0,0.65489,7839.90370900001,25.0,3233.133094000003,0.7865931924084157,0.5081116530314095,10.862220075146633,0,1,6.0314361801734,0.7617836541014528,0,0.9633699425342004,0.8757701098101353,0,0,0.0194805243383917,0,-12.091314735016844,1,0,0.0,0.206930270632866,0,0,152.05196933268942,0,1,0,-5.020809999191504e-05,1.121997719984198,0.0,0,0.8,-0.0348146903673303,0,0,2,2,0
79856,100.0,1,0.49318,13633.287712,34.5,6885.459601000015,0.993735268003212,-0.3736914285714363,2.406851949670727,0,0,6.71158831536613,0.8776968478376528,0,1.0493064502459122,0.7730224053469686,0,1,0.1030877196311848,0,0.1661299390550667,1,0,0.8654319019274377,0.1714751217198549,0,0,155.3958866449735,1,0,0,0.0021597413729127,-3.423044112706812,1.5906910435107278,1,0.5294117647058824,-0.5177388404142136,0,0,0,2,0
80214831,33.33333333,0,0.49716,21583.2484090001,40.0,31747.990440000147,1.0917646979676832,0.452949915794241,2.7652573920338868,1,0,5.48893772615669,0.69493199266912,0,0.9183188835643278,0.982400142666224,0,0,-0.1061226720236633,0,-1.1074508739231184,0,1,0.7486498322354653,0.1036680779880243,0,0,140.13155975631108,1,0,0,-0.0045757756277105,-13.96926045799552,6.647190056425237,1,0.4827586206896552,-0.0332486723412495,0,0,0,13,0
81812,100.0,1,0.56522,6610.703798,30.25,2469.6913250000025,1.5600777417929266,-0.7529682761341217,11.326220558463955,0,0,6.26690401501607,0.7628016778514425,0,1.0709884740277578,0.9705386741479513,0,0,0.0125505040410677,2,-1.5258362211931649,1,0,0.5511909092340641,0.2307563271119505,0,0,190.4428802027269,1,1,1,-0.0164976922165588,-0.5328184051398344,0.0,0,0.7391304347826086,-0.1959621157722186,0,0,0,4,0
82419361,57.38396624,1,0.50121,9249.8474057184,29.25,3432.3027089792035,1.0325195681111576,-0.08552191115312,5.549511796322224,0,0,6.72097379146609,0.844501037717859,0,1.243480309838911,0.7426626756946084,0,0,-0.0253115828770582,2,-8.181862776096805,1,0,0.0,0.2296107312141917,0,1,178.08442535484383,0,0,0,0.0013818519218651,-0.1578700029394477,0.0,0,0.7307692307692307,0.2235570489185838,0,0,0,2,1
83432,100.0,1,0.55718,11071.829978,22.25,3989.978787,0.9001256564864027,0.9143501040320088,6.813322952210583,0,0,5.84932477994686,0.8013710700451224,0,0.8362412978614593,0.9804232308728934,0,0,-0.1849722173333913,0,4.760271817651438,0,0,0.4666926886495339,0.4161949221694402,0,0,114.30041764071748,1,0,0,-0.0023416861803631,-0.2272846067439335,2.896468153816889,0,0.5666666666666667,0.3621879311552941,0,0,0,2,0
83454,92.0,1,0.68147,10575.164187,16.75,6446.401873000037,0.6517672562535495,-0.2741038167757782,14.796521926968548,0,0,5.28320372873799,0.527623423248141,0,0.8208130147494697,1.1606071810128151,0,0,0.0136514637585001,0,0.8875035902520719,0,0,0.0,0.3936345532609665,0,0,105.09136907116172,1,0,0,0.0002874055919096,7.33208226534884,2.403690919406142,0,0.4857142857142857,-0.0037483950444846,0,0,0,6,0
83476,79.0,1,0.68147,10472.211099,17.75,6402.96816100004,0.6121329180301712,-0.2723861700000455,14.796521926968548,0,0,5.52942908751142,0.6121964107723268,0,0.8125260782402666,1.1256820981345264,0,0,0.0127649189057734,0,0.8641017804182163,1,0,0.3180555555555555,0.3936345532609665,0,0,107.08611983901604,1,0,0,0.0004372819794345,6.227942598377491,2.403690919406142,0,0.5,0.0005180011767548,0,0,0,6,0
83891036,100.0,1,0.49926,5447.1169240112,25.0,2959.957708288003,1.0023194788653873,-0.3398363155588019,14.76854770235179,0,0,5.50176828451651,0.7196411764965168,0,1.1681218581157933,1.0738674003528892,0,1,-0.0552785687612882,0,6.714535194400471,1,0,0.0,0.1853954059492991,0,1,169.19569193873258,0,0,0,-0.0187233904674945,-0.2704289493575214,0.0,0,0.6666666666666666,-0.0203360734423528,0,0,0,6,0
83905015,57.889176825,1,0.51293,20061.5441810001,34.5,28445.93700800014,1.1287821607602546,0.8444855275754423,1.3921231114328676,1,0,5.27811465923052,0.6795097833747537,0,0.9001679592479709,0.9916085527562016,0,0,-0.175108561843211,0,-1.7607078976535653,0,0,0.8656264959687578,0.1036680779880243,0,0,132.8238918707004,1,0,0,-0.0041187577865785,-12.066568799674451,6.900998161697962,1,0.5576923076923077,0.0660731830219166,0,0,0,7,0
84852539,100.0,1,1.16412,76423.951511,29.5,67009.881316,0.6097222755242004,0.9173917500000008,1.0,0,0,5.70461546096009,0.4894054670431671,0,1.7930154545979682,0.5625056497045533,0,0,-0.055646930191012,0,71.72471241326528,1,0,0.0,0.074074074074074,0,0,352.7453844592011,0,0,0,-0.0168717119309261,0.0,0.0,0,0.5833333333333334,-0.078888428829196,0,0,0,3,0
85721331,87.420918365,1,0.51301,7640.0794577184,27.5,3140.024379128004,0.8224320454691435,-0.3345664285714301,9.003212111258996,0,0,6.4889199363108,0.8233818824615534,0,1.101407296330761,0.958569742047733,0,0,0.0796625537095402,2,-8.89314493119517,1,0,0.0,0.3946168683776827,0,1,170.21111834532005,0,0,0,0.0071392448979591,0.1875312316284534,0.0,0,0.7916666666666666,-0.0543233550690948,0,0,0,3,0
86408459,18.625609515,0,0.56741,10370.959798,33.25,5918.902020000008,0.9122696525422876,-0.0303874308432047,11.029056641980883,0,1,6.19917715139165,0.8236820818597985,1,1.0054575624881994,0.8523716299309484,0,0,0.1355230671004437,0,-7.184459970819223,1,0,0.6354055912488452,0.1666666666666666,0,0,181.74511032308897,0,0,0,0.0049927008233416,-0.8468378894767785,0.0,0,0.6071428571428571,-0.2157400009049171,0,0,0,7,0
